Time,"Idle","Exceptions","Event Recorder"
89.705440,,,0xf00b,
89.705751,,,0xf00b,
89.715350,,,0xf010,
89.715440,,,0xf00b,
89.715750,,,0xf00b,
89.725350,,,0xf010,
89.725440,,,0xf00b,
89.725751,,,0xf00b,
89.735350,,,0xf010,
89.735440,,,0xf00b,
89.735750,,,0xf00b,
89.745350,,,0xf010,
89.745440,,,0xf00b,
89.745751,,,0xf00b,
89.755350,,,0xf010,
89.755440,,,0xf00b,
89.755751,,,0xf00b,
89.765350,,,0xf010,
89.765440,,,0xf00b,
89.765751,,,0xf00b,
89.775350,,,0xf010,
89.775440,,,0xf00b,
89.775751,,,0xf00b,
89.785350,,,0xf010,
89.785440,,,0xf00b,
89.785751,,,0xf00b,
89.795350,,,0xf010,
89.795440,,,0xf00b,
89.795750,,,0xf00b,
89.805350,,,0xf010,
89.805440,,,0xf00b,
89.805751,,,0xf00b,
89.815350,,,0xf010,
89.815440,,,0xf00b,
89.815750,,,0xf00b,
89.825350,,,0xf010,
89.825440,,,0xf00b,
89.825751,,,0xf00b,
89.835350,,,0xf010,
89.835440,,,0xf00b,
89.835751,,,0xf00b,
89.845350,,,0xf010,
89.845440,,,0xf00b,
89.845751,,,0xf00b,
89.855350,,,0xf010,
89.855440,,,0xf00b,
89.855750,,,0xf00b,
89.865350,,,0xf010,
89.865440,,,0xf00b,
89.865751,,,0xf00b,
89.875350,,,0xf010,
89.875440,,,0xf00b,
89.875750,,,0xf00b,
89.885350,,,0xf010,
89.885440,,,0xf00b,
89.885751,,,0xf00b,
89.895350,,,0xf010,
89.895440,,,0xf00b,
89.895751,,,0xf00b,
89.905350,,,0xf010,
89.905440,,,0xf00b,
89.905751,,,0xf00b,
89.915350,,,0xf010,
89.915440,,,0xf00b,
89.915751,,,0xf00b,
89.925350,,,0xf010,
89.925440,,,0xf00b,
89.925751,,,0xf00b,
89.935350,,,0xf010,
89.935440,,,0xf00b,
89.935750,,,0xf00b,
89.945350,,,0xf010,
89.945440,,,0xf00b,
89.945751,,,0xf00b,
89.955350,,,0xf010,
89.955440,,,0xf00b,
89.955750,,,0xf00b,
89.965350,,,0xf010,
89.965440,,,0xf00b,
89.965751,,,0xf00b,
89.975350,,,0xf010,
89.975440,,,0xf00b,
89.975751,,,0xf00b,
89.985350,,,0xf010,
89.985440,,,0xf00b,
89.985751,,,0xf00b,
89.995350,,,0xf010,
89.995440,,,0xf00b,
89.995755,,,0xf00b,
90.004350,,,0xf010,
90.004440,,,0xf00b,
90.004741,,,0xf00b,
90.005350,,,0xf010,
90.005486,,,0xf010,
90.005576,,,0xf00b,
90.005873,,,0xf00b,
90.006183,,,0xf00b,
90.015350,,,0xf010,
90.015440,,,0xf00b,
90.015750,,,0xf00b,
90.025350,,,0xf010,
90.025440,,,0xf00b,
90.025751,,,0xf00b,
90.035350,,,0xf010,
90.035440,,,0xf00b,
90.035751,,,0xf00b,
90.045350,,,0xf010,
90.045440,,,0xf00b,
90.045750,,,0xf00b,
90.055350,,,0xf010,
90.055440,,,0xf00b,
90.055751,,,0xf00b,
90.065350,,,0xf010,
90.065440,,,0xf00b,
90.065750,,,0xf00b,
90.075350,,,0xf010,
90.075440,,,0xf00b,
90.075750,,,0xf00b,
90.085351,,,0xf010,
90.085441,,,0xf00b,
90.085753,,,0xf00b,
90.095351,,,0xf010,
90.095441,,,0xf00b,
90.095753,,,0xf00b,
90.105351,,,0xf010,
90.105441,,,0xf00b,
90.105753,,,0xf00b,
90.115351,,,0xf010,
90.115441,,,0xf00b,
90.115753,,,0xf00b,
90.125351,,,0xf010,
90.125441,,,0xf00b,
90.125753,,,0xf00b,
90.135351,,,0xf010,
90.135441,,,0xf00b,
90.135753,,,0xf00b,
90.145351,,,0xf010,
90.145441,,,0xf00b,
90.145753,,,0xf00b,
90.155351,,,0xf010,
90.155441,,,0xf00b,
90.155753,,,0xf00b,
90.165351,,,0xf010,
90.165441,,,0xf00b,
90.165753,,,0xf00b,
90.175351,,,0xf010,
90.175441,,,0xf00b,
90.175753,,,0xf00b,
90.185351,,,0xf010,
90.185441,,,0xf00b,
90.185753,,,0xf00b,
90.195350,,,0xf010,
90.195440,,,0xf00b,
90.195751,,,0xf00b,
90.205350,,,0xf010,
90.205440,,,0xf00b,
90.205751,,,0xf00b,
90.215350,,,0xf010,
90.215440,,,0xf00b,
90.215751,,,0xf00b,
90.225350,,,0xf010,
90.225440,,,0xf00b,
90.225751,,,0xf00b,
90.235350,,,0xf010,
90.235440,,,0xf00b,
90.235751,,,0xf00b,
90.245350,,,0xf010,
90.245440,,,0xf00b,
90.245751,,,0xf00b,
90.255350,,,0xf010,
90.255440,,,0xf00b,
90.255751,,,0xf00b,
90.265350,,,0xf010,
90.265440,,,0xf00b,
90.265751,,,0xf00b,
90.275350,,,0xf010,
90.275440,,,0xf00b,
90.275751,,,0xf00b,
90.285350,,,0xf010,
90.285440,,,0xf00b,
90.285751,,,0xf00b,
90.295350,,,0xf010,
90.295440,,,0xf00b,
90.295751,,,0xf00b,
90.305350,,,0xf010,
90.305440,,,0xf00b,
90.305751,,,0xf00b,
90.315350,,,0xf010,
90.315440,,,0xf00b,
90.315751,,,0xf00b,
90.325350,,,0xf010,
90.325440,,,0xf00b,
90.325751,,,0xf00b,
90.335350,,,0xf010,
90.335440,,,0xf00b,
90.335751,,,0xf00b,
90.345350,,,0xf010,
90.345440,,,0xf00b,
90.345751,,,0xf00b,
90.355350,,,0xf010,
90.355440,,,0xf00b,
90.355751,,,0xf00b,
90.365350,,,0xf010,
90.365440,,,0xf00b,
90.365751,,,0xf00b,
90.375350,,,0xf010,
90.375440,,,0xf00b,
90.375751,,,0xf00b,
90.385350,,,0xf010,
90.385440,,,0xf00b,
90.385751,,,0xf00b,
90.395350,,,0xf010,
90.395440,,,0xf00b,
90.395751,,,0xf00b,
90.405350,,,0xf010,
90.405440,,,0xf00b,
90.405751,,,0xf00b,
90.415350,,,0xf010,
90.415440,,,0xf00b,
90.415751,,,0xf00b,
90.425350,,,0xf010,
90.425440,,,0xf00b,
90.425751,,,0xf00b,
90.435350,,,0xf010,
90.435440,,,0xf00b,
90.435751,,,0xf00b,
90.445350,,,0xf010,
90.445440,,,0xf00b,
90.445751,,,0xf00b,
90.455350,,,0xf010,
90.455440,,,0xf00b,
90.455751,,,0xf00b,
90.465350,,,0xf010,
90.465440,,,0xf00b,
90.465751,,,0xf00b,
90.475350,,,0xf010,
90.475440,,,0xf00b,
90.475751,,,0xf00b,
90.485350,,,0xf010,
90.485440,,,0xf00b,
90.485751,,,0xf00b,
90.495350,,,0xf010,
90.495440,,,0xf00b,
90.495753,,,0xf00b,
90.505350,,,0xf010,
90.505486,,,0xf010,
90.505576,,,0xf00b,
90.505875,,,0xf00b,
90.506186,,,0xf00b,
90.515350,,,0xf010,
90.515440,,,0xf00b,
90.515751,,,0xf00b,
90.525350,,,0xf010,
90.525440,,,0xf00b,
90.525751,,,0xf00b,
90.535350,,,0xf010,
90.535440,,,0xf00b,
90.535751,,,0xf00b,
90.545350,,,0xf010,
90.545440,,,0xf00b,
90.545751,,,0xf00b,
90.555350,,,0xf010,
90.555440,,,0xf00b,
90.555751,,,0xf00b,
90.565350,,,0xf010,
90.565440,,,0xf00b,
90.565751,,,0xf00b,
90.575350,,,0xf010,
90.575440,,,0xf00b,
90.575751,,,0xf00b,
90.585350,,,0xf010,
90.585440,,,0xf00b,
90.585751,,,0xf00b,
90.595350,,,0xf010,
90.595440,,,0xf00b,
90.595751,,,0xf00b,
90.605350,,,0xf010,
90.605440,,,0xf00b,
90.605750,,,0xf00b,
90.615350,,,0xf010,
90.615440,,,0xf00b,
90.615751,,,0xf00b,
90.625350,,,0xf010,
90.625440,,,0xf00b,
90.625750,,,0xf00b,
90.635350,,,0xf010,
90.635440,,,0xf00b,
90.635751,,,0xf00b,
90.645350,,,0xf010,
90.645440,,,0xf00b,
90.645751,,,0xf00b,
90.655350,,,0xf010,
90.655440,,,0xf00b,
90.655752,,,0xf00b,
90.665351,,,0xf010,
90.665441,,,0xf00b,
90.665753,,,0xf00b,
90.675351,,,0xf010,
90.675441,,,0xf00b,
90.675753,,,0xf00b,
90.685351,,,0xf010,
90.685441,,,0xf00b,
90.685753,,,0xf00b,
90.695351,,,0xf010,
90.695441,,,0xf00b,
90.695753,,,0xf00b,
90.705351,,,0xf010,
90.705441,,,0xf00b,
90.705753,,,0xf00b,
90.715351,,,0xf010,
90.715441,,,0xf00b,
90.715753,,,0xf00b,
90.725351,,,0xf010,
90.725441,,,0xf00b,
90.725753,,,0xf00b,
90.735351,,,0xf010,
90.735441,,,0xf00b,
90.735753,,,0xf00b,
90.745351,,,0xf010,
90.745441,,,0xf00b,
90.745753,,,0xf00b,
90.755351,,,0xf010,
90.755441,,,0xf00b,
90.755753,,,0xf00b,
90.765351,,,0xf010,
90.765441,,,0xf00b,
90.765753,,,0xf00b,
90.775350,,,0xf010,
90.775440,,,0xf00b,
90.775751,,,0xf00b,
90.785350,,,0xf010,
90.785440,,,0xf00b,
90.785751,,,0xf00b,
90.795350,,,0xf010,
90.795440,,,0xf00b,
90.795751,,,0xf00b,
90.805350,,,0xf010,
90.805440,,,0xf00b,
90.805751,,,0xf00b,
90.815350,,,0xf010,
90.815440,,,0xf00b,
90.815751,,,0xf00b,
90.825350,,,0xf010,
90.825440,,,0xf00b,
90.825750,,,0xf00b,
90.835350,,,0xf010,
90.835440,,,0xf00b,
90.835751,,,0xf00b,
90.845350,,,0xf010,
90.845440,,,0xf00b,
90.845750,,,0xf00b,
90.855350,,,0xf010,
90.855440,,,0xf00b,
90.855751,,,0xf00b,
90.865350,,,0xf010,
90.865440,,,0xf00b,
90.865751,,,0xf00b,
90.875350,,,0xf010,
90.875440,,,0xf00b,
90.875751,,,0xf00b,
90.885350,,,0xf010,
90.885440,,,0xf00b,
90.885751,,,0xf00b,
90.895350,,,0xf010,
90.895440,,,0xf00b,
90.895751,,,0xf00b,
90.905350,,,0xf010,
90.905440,,,0xf00b,
90.905750,,,0xf00b,
90.915350,,,0xf010,
90.915440,,,0xf00b,
90.915751,,,0xf00b,
90.925350,,,0xf010,
90.925440,,,0xf00b,
90.925751,,,0xf00b,
90.935350,,,0xf010,
90.935440,,,0xf00b,
90.935751,,,0xf00b,
90.945350,,,0xf010,
90.945440,,,0xf00b,
90.945751,,,0xf00b,
90.955350,,,0xf010,
90.955440,,,0xf00b,
90.955751,,,0xf00b,
90.965350,,,0xf010,
90.965440,,,0xf00b,
90.965750,,,0xf00b,
90.975350,,,0xf010,
90.975440,,,0xf00b,
90.975751,,,0xf00b,
90.985350,,,0xf010,
90.985440,,,0xf00b,
90.985750,,,0xf00b,
90.995350,,,0xf010,
90.995440,,,0xf00b,
90.995755,,,0xf00b,
91.004350,,,0xf010,
91.004440,,,0xf00b,
91.004741,,,0xf00b,
91.005350,,,0xf010,
91.005486,,,0xf010,
91.005576,,,0xf00b,
91.005873,,,0xf00b,
91.006183,,,0xf00b,
91.015350,,,0xf010,
91.015440,,,0xf00b,
91.015751,,,0xf00b,
91.025350,,,0xf010,
91.025440,,,0xf00b,
91.025751,,,0xf00b,
91.035350,,,0xf010,
91.035440,,,0xf00b,
91.035751,,,0xf00b,
91.045350,,,0xf010,
91.045440,,,0xf00b,
91.045751,,,0xf00b,
91.055350,,,0xf010,
91.055440,,,0xf00b,
91.055751,,,0xf00b,
91.065350,,,0xf010,
91.065440,,,0xf00b,
91.065751,,,0xf00b,
91.075350,,,0xf010,
91.075440,,,0xf00b,
91.075751,,,0xf00b,
91.085350,,,0xf010,
91.085440,,,0xf00b,
91.085751,,,0xf00b,
91.095350,,,0xf010,
91.095440,,,0xf00b,
91.095751,,,0xf00b,
91.105350,,,0xf010,
91.105440,,,0xf00b,
91.105751,,,0xf00b,
91.115350,,,0xf010,
91.115440,,,0xf00b,
91.115751,,,0xf00b,
91.125350,,,0xf010,
91.125440,,,0xf00b,
91.125751,,,0xf00b,
91.135350,,,0xf010,
91.135440,,,0xf00b,
91.135751,,,0xf00b,
91.145350,,,0xf010,
91.145440,,,0xf00b,
91.145751,,,0xf00b,
91.155350,,,0xf010,
91.155440,,,0xf00b,
91.155751,,,0xf00b,
91.165350,,,0xf010,
91.165440,,,0xf00b,
91.165751,,,0xf00b,
91.175350,,,0xf010,
91.175440,,,0xf00b,
91.175751,,,0xf00b,
91.185350,,,0xf010,
91.185440,,,0xf00b,
91.185751,,,0xf00b,
91.195350,,,0xf010,
91.195440,,,0xf00b,
91.195751,,,0xf00b,
91.205350,,,0xf010,
91.205440,,,0xf00b,
91.205751,,,0xf00b,
91.215350,,,0xf010,
91.215440,,,0xf00b,
91.215751,,,0xf00b,
91.225350,,,0xf010,
91.225440,,,0xf00b,
91.225751,,,0xf00b,
91.235351,,,0xf010,
91.235441,,,0xf00b,
91.235753,,,0xf00b,
91.245351,,,0xf010,
91.245441,,,0xf00b,
91.245752,,,0xf00b,
91.255351,,,0xf010,
91.255441,,,0xf00b,
91.255752,,,0xf00b,
91.265351,,,0xf010,
91.265441,,,0xf00b,
91.265753,,,0xf00b,
91.275351,,,0xf010,
91.275441,,,0xf00b,
91.275752,,,0xf00b,
91.285351,,,0xf010,
91.285441,,,0xf00b,
91.285753,,,0xf00b,
91.295351,,,0xf010,
91.295441,,,0xf00b,
91.295753,,,0xf00b,
91.305351,,,0xf010,
91.305441,,,0xf00b,
91.305752,,,0xf00b,
91.315351,,,0xf010,
91.315441,,,0xf00b,
91.315753,,,0xf00b,
91.325351,,,0xf010,
91.325441,,,0xf00b,
91.325752,,,0xf00b,
91.335351,,,0xf010,
91.335441,,,0xf00b,
91.335752,,,0xf00b,
91.345350,,,0xf010,
91.345440,,,0xf00b,
91.345750,,,0xf00b,
91.355350,,,0xf010,
91.355440,,,0xf00b,
91.355750,,,0xf00b,
91.365350,,,0xf010,
91.365440,,,0xf00b,
91.365751,,,0xf00b,
91.375350,,,0xf010,
91.375440,,,0xf00b,
91.375750,,,0xf00b,
91.385350,,,0xf010,
91.385440,,,0xf00b,
91.385751,,,0xf00b,
91.395350,,,0xf010,
91.395440,,,0xf00b,
91.395751,,,0xf00b,
91.405350,,,0xf010,
91.405440,,,0xf00b,
91.405750,,,0xf00b,
91.415350,,,0xf010,
91.415440,,,0xf00b,
91.415751,,,0xf00b,
91.425350,,,0xf010,
91.425440,,,0xf00b,
91.425751,,,0xf00b,
91.435350,,,0xf010,
91.435440,,,0xf00b,
91.435750,,,0xf00b,
91.445350,,,0xf010,
91.445440,,,0xf00b,
91.445751,,,0xf00b,
91.455350,,,0xf010,
91.455440,,,0xf00b,
91.455750,,,0xf00b,
91.465350,,,0xf010,
91.465440,,,0xf00b,
91.465750,,,0xf00b,
91.475350,,,0xf010,
91.475440,,,0xf00b,
91.475751,,,0xf00b,
91.485350,,,0xf010,
91.485440,,,0xf00b,
91.485750,,,0xf00b,
91.495350,,,0xf010,
91.495440,,,0xf00b,
91.495752,,,0xf00b,
91.505350,,,0xf010,
91.505486,,,0xf010,
91.505576,,,0xf00b,
91.505875,,,0xf00b,
91.506186,,,0xf00b,
91.515350,,,0xf010,
91.515440,,,0xf00b,
91.515751,,,0xf00b,
91.525350,,,0xf010,
91.525440,,,0xf00b,
91.525751,,,0xf00b,
91.535350,,,0xf010,
91.535440,,,0xf00b,
91.535751,,,0xf00b,
91.545350,,,0xf010,
91.545440,,,0xf00b,
91.545751,,,0xf00b,
91.555350,,,0xf010,
91.555440,,,0xf00b,
91.555751,,,0xf00b,
91.565350,,,0xf010,
91.565440,,,0xf00b,
91.565751,,,0xf00b,
91.575350,,,0xf010,
91.575440,,,0xf00b,
91.575751,,,0xf00b,
91.585350,,,0xf010,
91.585440,,,0xf00b,
91.585751,,,0xf00b,
91.595350,,,0xf010,
91.595440,,,0xf00b,
91.595751,,,0xf00b,
91.605350,,,0xf010,
91.605440,,,0xf00b,
91.605750,,,0xf00b,
91.615350,,,0xf010,
91.615440,,,0xf00b,
91.615751,,,0xf00b,
91.625350,,,0xf010,
91.625440,,,0xf00b,
91.625750,,,0xf00b,
91.635350,,,0xf010,
91.635440,,,0xf00b,
91.635751,,,0xf00b,
91.645350,,,0xf010,
91.645440,,,0xf00b,
91.645751,,,0xf00b,
91.655350,,,0xf010,
91.655440,,,0xf00b,
91.655751,,,0xf00b,
91.665350,,,0xf010,
91.665440,,,0xf00b,
91.665751,,,0xf00b,
91.675350,,,0xf010,
91.675440,,,0xf00b,
91.675751,,,0xf00b,
91.685350,,,0xf010,
91.685440,,,0xf00b,
91.685750,,,0xf00b,
91.695350,,,0xf010,
91.695440,,,0xf00b,
91.695751,,,0xf00b,
91.705350,,,0xf010,
91.705440,,,0xf00b,
91.705750,,,0xf00b,
91.715350,,,0xf010,
91.715440,,,0xf00b,
91.715751,,,0xf00b,
91.725350,,,0xf010,
91.725440,,,0xf00b,
91.725751,,,0xf00b,
91.735350,,,0xf010,
91.735440,,,0xf00b,
91.735751,,,0xf00b,
91.745350,,,0xf010,
91.745440,,,0xf00b,
91.745750,,,0xf00b,
91.755350,,,0xf010,
91.755440,,,0xf00b,
91.755751,,,0xf00b,
91.765350,,,0xf010,
91.765440,,,0xf00b,
91.765750,,,0xf00b,
91.775350,,,0xf010,
91.775440,,,0xf00b,
91.775751,,,0xf00b,
91.785350,,,0xf010,
91.785440,,,0xf00b,
91.785751,,,0xf00b,
91.795350,,,0xf010,
91.795440,,,0xf00b,
91.795751,,,0xf00b,
91.805350,,,0xf010,
91.805440,,,0xf00b,
91.805751,,,0xf00b,
91.815351,,,0xf010,
91.815441,,,0xf00b,
91.815753,,,0xf00b,
91.825351,,,0xf010,
91.825441,,,0xf00b,
91.825753,,,0xf00b,
91.835351,,,0xf010,
91.835441,,,0xf00b,
91.835753,,,0xf00b,
91.845351,,,0xf010,
91.845441,,,0xf00b,
91.845753,,,0xf00b,
91.855351,,,0xf010,
91.855441,,,0xf00b,
91.855753,,,0xf00b,
91.865351,,,0xf010,
91.865441,,,0xf00b,
91.865753,,,0xf00b,
91.875351,,,0xf010,
91.875441,,,0xf00b,
91.875753,,,0xf00b,
91.885351,,,0xf010,
91.885441,,,0xf00b,
91.885753,,,0xf00b,
91.895351,,,0xf010,
91.895441,,,0xf00b,
91.895753,,,0xf00b,
91.905351,,,0xf010,
91.905441,,,0xf00b,
91.905753,,,0xf00b,
91.915351,,,0xf010,
91.915441,,,0xf00b,
91.915753,,,0xf00b,
91.925350,,,0xf010,
91.925440,,,0xf00b,
91.925751,,,0xf00b,
91.935350,,,0xf010,
91.935440,,,0xf00b,
91.935750,,,0xf00b,
91.945350,,,0xf010,
91.945440,,,0xf00b,
91.945751,,,0xf00b,
91.955350,,,0xf010,
91.955440,,,0xf00b,
91.955750,,,0xf00b,
91.965350,,,0xf010,
91.965440,,,0xf00b,
91.965751,,,0xf00b,
91.975350,,,0xf010,
91.975440,,,0xf00b,
91.975751,,,0xf00b,
91.985350,,,0xf010,
91.985440,,,0xf00b,
91.985751,,,0xf00b,
91.995350,,,0xf010,
91.995440,,,0xf00b,
91.995755,,,0xf00b,
92.004350,,,0xf010,
92.004440,,,0xf00b,
92.004741,,,0xf00b,
92.005350,,,0xf010,
92.005486,,,0xf010,
92.005576,,,0xf00b,
92.005873,,,0xf00b,
92.006183,,,0xf00b,
92.015350,,,0xf010,
92.015440,,,0xf00b,
92.015750,,,0xf00b,
92.025350,,,0xf010,
92.025440,,,0xf00b,
92.025751,,,0xf00b,
92.035350,,,0xf010,
92.035440,,,0xf00b,
92.035751,,,0xf00b,
92.045350,,,0xf010,
92.045440,,,0xf00b,
92.045750,,,0xf00b,
92.055350,,,0xf010,
92.055440,,,0xf00b,
92.055751,,,0xf00b,
92.065350,,,0xf010,
92.065440,,,0xf00b,
92.065750,,,0xf00b,
92.075350,,,0xf010,
92.075440,,,0xf00b,
92.075750,,,0xf00b,
92.085350,,,0xf010,
92.085440,,,0xf00b,
92.085751,,,0xf00b,
92.095350,,,0xf010,
92.095440,,,0xf00b,
92.095750,,,0xf00b,
92.105350,,,0xf010,
92.105440,,,0xf00b,
92.105750,,,0xf00b,
92.115350,,,0xf010,
92.115440,,,0xf00b,
92.115751,,,0xf00b,
92.125350,,,0xf010,
92.125440,,,0xf00b,
92.125750,,,0xf00b,
92.135350,,,0xf010,
92.135440,,,0xf00b,
92.135751,,,0xf00b,
92.145350,,,0xf010,
92.145440,,,0xf00b,
92.145751,,,0xf00b,
92.155350,,,0xf010,
92.155440,,,0xf00b,
92.155750,,,0xf00b,
92.165350,,,0xf010,
92.165440,,,0xf00b,
92.165751,,,0xf00b,
92.175350,,,0xf010,
92.175440,,,0xf00b,
92.175751,,,0xf00b,
92.185350,,,0xf010,
92.185440,,,0xf00b,
92.185750,,,0xf00b,
92.195350,,,0xf010,
92.195440,,,0xf00b,
92.195751,,,0xf00b,
92.205350,,,0xf010,
92.205440,,,0xf00b,
92.205750,,,0xf00b,
92.215350,,,0xf010,
92.215440,,,0xf00b,
92.215750,,,0xf00b,
92.225350,,,0xf010,
92.225440,,,0xf00b,
92.225751,,,0xf00b,
92.235350,,,0xf010,
92.235440,,,0xf00b,
92.235750,,,0xf00b,
92.245350,,,0xf010,
92.245440,,,0xf00b,
92.245750,,,0xf00b,
92.255350,,,0xf010,
92.255440,,,0xf00b,
92.255751,,,0xf00b,
92.265350,,,0xf010,
92.265440,,,0xf00b,
92.265750,,,0xf00b,
92.275350,,,0xf010,
92.275440,,,0xf00b,
92.275751,,,0xf00b,
92.285350,,,0xf010,
92.285440,,,0xf00b,
92.285751,,,0xf00b,
92.295350,,,0xf010,
92.295440,,,0xf00b,
92.295750,,,0xf00b,
92.305350,,,0xf010,
92.305440,,,0xf00b,
92.305751,,,0xf00b,
92.315350,,,0xf010,
92.315440,,,0xf00b,
92.315750,,,0xf00b,
92.325350,,,0xf010,
92.325440,,,0xf00b,
92.325750,,,0xf00b,
92.335350,,,0xf010,
92.335440,,,0xf00b,
92.335751,,,0xf00b,
92.345350,,,0xf010,
92.345440,,,0xf00b,
92.345750,,,0xf00b,
92.355350,,,0xf010,
92.355440,,,0xf00b,
92.355750,,,0xf00b,
92.365350,,,0xf010,
92.365440,,,0xf00b,
92.365751,,,0xf00b,
92.375350,,,0xf010,
92.375440,,,0xf00b,
92.375750,,,0xf00b,
92.385351,,,0xf010,
92.385441,,,0xf00b,
92.385753,,,0xf00b,
92.395351,,,0xf010,
92.395441,,,0xf00b,
92.395753,,,0xf00b,
92.405351,,,0xf010,
92.405441,,,0xf00b,
92.405753,,,0xf00b,
92.415351,,,0xf010,
92.415441,,,0xf00b,
92.415753,,,0xf00b,
92.425351,,,0xf010,
92.425441,,,0xf00b,
92.425753,,,0xf00b,
92.435351,,,0xf010,
92.435441,,,0xf00b,
92.435753,,,0xf00b,
92.445351,,,0xf010,
92.445441,,,0xf00b,
92.445753,,,0xf00b,
92.455351,,,0xf010,
92.455441,,,0xf00b,
92.455753,,,0xf00b,
92.465351,,,0xf010,
92.465441,,,0xf00b,
92.465753,,,0xf00b,
92.475351,,,0xf010,
92.475441,,,0xf00b,
92.475753,,,0xf00b,
92.485351,,,0xf010,
92.485441,,,0xf00b,
92.485753,,,0xf00b,
92.495350,,,0xf010,
92.495440,,,0xf00b,
92.495753,,,0xf00b,
92.505350,,,0xf010,
92.505486,,,0xf010,
92.505576,,,0xf00b,
92.505875,,,0xf00b,
92.506186,,,0xf00b,
92.515350,,,0xf010,
92.515440,,,0xf00b,
92.515751,,,0xf00b,
92.525350,,,0xf010,
92.525440,,,0xf00b,
92.525751,,,0xf00b,
92.535350,,,0xf010,
92.535440,,,0xf00b,
92.535751,,,0xf00b,
92.545350,,,0xf010,
92.545440,,,0xf00b,
92.545751,,,0xf00b,
92.555350,,,0xf010,
92.555440,,,0xf00b,
92.555751,,,0xf00b,
92.565350,,,0xf010,
92.565440,,,0xf00b,
92.565751,,,0xf00b,
92.575350,,,0xf010,
92.575440,,,0xf00b,
92.575751,,,0xf00b,
92.585350,,,0xf010,
92.585440,,,0xf00b,
92.585751,,,0xf00b,
92.595350,,,0xf010,
92.595440,,,0xf00b,
92.595751,,,0xf00b,
92.605350,,,0xf010,
92.605440,,,0xf00b,
92.605750,,,0xf00b,
92.615350,,,0xf010,
92.615440,,,0xf00b,
92.615751,,,0xf00b,
92.625350,,,0xf010,
92.625440,,,0xf00b,
92.625750,,,0xf00b,
92.635350,,,0xf010,
92.635440,,,0xf00b,
92.635751,,,0xf00b,
92.645350,,,0xf010,
92.645440,,,0xf00b,
92.645751,,,0xf00b,
92.655350,,,0xf010,
92.655440,,,0xf00b,
92.655751,,,0xf00b,
92.665350,,,0xf010,
92.665440,,,0xf00b,
92.665751,,,0xf00b,
92.675350,,,0xf010,
92.675440,,,0xf00b,
92.675751,,,0xf00b,
92.685350,,,0xf010,
92.685440,,,0xf00b,
92.685750,,,0xf00b,
92.695350,,,0xf010,
92.695440,,,0xf00b,
92.695751,,,0xf00b,
92.705350,,,0xf010,
92.705440,,,0xf00b,
92.705750,,,0xf00b,
92.715350,,,0xf010,
92.715440,,,0xf00b,
92.715751,,,0xf00b,
92.725350,,,0xf010,
92.725440,,,0xf00b,
92.725751,,,0xf00b,
92.735350,,,0xf010,
92.735440,,,0xf00b,
92.735751,,,0xf00b,
92.745350,,,0xf010,
92.745440,,,0xf00b,
92.745750,,,0xf00b,
92.755350,,,0xf010,
92.755440,,,0xf00b,
92.755751,,,0xf00b,
92.765350,,,0xf010,
92.765440,,,0xf00b,
92.765750,,,0xf00b,
92.775350,,,0xf010,
92.775440,,,0xf00b,
92.775751,,,0xf00b,
92.785350,,,0xf010,
92.785440,,,0xf00b,
92.785751,,,0xf00b,
92.795350,,,0xf010,
92.795440,,,0xf00b,
92.795751,,,0xf00b,
92.805350,,,0xf010,
92.805440,,,0xf00b,
92.805751,,,0xf00b,
92.815350,,,0xf010,
92.815440,,,0xf00b,
92.815751,,,0xf00b,
92.825350,,,0xf010,
92.825440,,,0xf00b,
92.825750,,,0xf00b,
92.835350,,,0xf010,
92.835440,,,0xf00b,
92.835751,,,0xf00b,
92.845350,,,0xf010,
92.845440,,,0xf00b,
92.845750,,,0xf00b,
92.855350,,,0xf010,
92.855440,,,0xf00b,
92.855751,,,0xf00b,
92.865350,,,0xf010,
92.865440,,,0xf00b,
92.865751,,,0xf00b,
92.875350,,,0xf010,
92.875440,,,0xf00b,
92.875751,,,0xf00b,
92.885350,,,0xf010,
92.885440,,,0xf00b,
92.885751,,,0xf00b,
92.895350,,,0xf010,
92.895440,,,0xf00b,
92.895751,,,0xf00b,
92.905350,,,0xf010,
92.905440,,,0xf00b,
92.905750,,,0xf00b,
92.915350,,,0xf010,
92.915440,,,0xf00b,
92.915751,,,0xf00b,
92.925350,,,0xf010,
92.925440,,,0xf00b,
92.925751,,,0xf00b,
92.935350,,,0xf010,
92.935440,,,0xf00b,
92.935751,,,0xf00b,
92.945350,,,0xf010,
92.945440,,,0xf00b,
92.945751,,,0xf00b,
92.955350,,,0xf010,
92.955440,,,0xf00b,
92.955752,,,0xf00b,
92.965351,,,0xf010,
92.965441,,,0xf00b,
92.965753,,,0xf00b,
92.975351,,,0xf010,
92.975441,,,0xf00b,
92.975753,,,0xf00b,
92.985351,,,0xf010,
92.985441,,,0xf00b,
92.985753,,,0xf00b,
92.995351,,,0xf010,
92.995441,,,0xf00b,
92.995757,,,0xf00b,
93.004351,,,0xf010,
93.004441,,,0xf00b,
93.004743,,,0xf00b,
93.005351,,,0xf010,
93.005487,,,0xf010,
93.005577,,,0xf00b,
93.005875,,,0xf00b,
93.006186,,,0xf00b,
93.015351,,,0xf010,
93.015441,,,0xf00b,
93.015753,,,0xf00b,
93.025351,,,0xf010,
